TiAliquot0006164;Series-0055;M124DX2.1SF01;CRC153LMXB02001;CRC153LMXB02001SF01;CRC153LMXB02001TUMSF01;CRC0153LMXB02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M124DX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;E3;Boxdtl0085;Store001813E3;E3Boxdtl0085
TiAliquot0006165;Series-0055;M124DX2.1;CRC153LMXB02001;CRC153LMXB02001SF02;CRC153LMXB02001TUMSF02;CRC0153LMXB02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M124DX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;13;E4;Boxdtl0085;Store001813E4;E4Boxdtl0085
TiAliquot0006166;Series-0055;M124DX2.2SF01;CRC153LMXB02002;CRC153LMXB02002SF01;CRC153LMXB02002TUMSF01;CRC0153LMXB02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M124DX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;E5;Boxdtl0085;Store001813E5;E5Boxdtl0085
TiAliquot0006167;Series-0055;M124DX2.2;CRC153LMXB02002;CRC153LMXB02002SF02;CRC153LMXB02002TUMSF02;CRC0153LMXB02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M124DX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;13;E6;Boxdtl0085;Store001813E6;E6Boxdtl0085
TiAliquot0006168;Series-0055;M124DX2.3SF01;CRC153LMXB02003;CRC153LMXB02003SF01;CRC153LMXB02003TUMSF01;CRC0153LMXB02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M124DX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;E7;Boxdtl0085;Store001813E7;E7Boxdtl0085
TiAliquot0006169;Series-0055;M124DX2.3;CRC153LMXB02003;CRC153LMXB02003SF02;CRC153LMXB02003TUMSF02;CRC0153LMXB02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M124DX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;13;E8;Boxdtl0085;Store001813E8;E8Boxdtl0085
TiAliquot0006170;Series-0055;M121SX2.0SF01;CRC150LMXA02004;CRC150LMXA02004SF01;CRC150LMXA02004TUMSF01;CRC0150LMXA02004TUMSF01;;22;0;0;0;0;0;0;0;0;0;M121SX2.0SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;E9;Boxdtl0085;Store001813E9;E9Boxdtl0085
TiAliquot0006171;Series-0055;M121SX2.0;CRC150LMXA02004;CRC150LMXA02004SF02;CRC150LMXA02004TUMSF02;CRC0150LMXA02004TUMSF02;;22;0;0;0;0;0;0;0;0;0;M121SX2.0;Tumor;SF;SF02;X;;;;y;Store001;8;13;F1;Boxdtl0085;Store001813F1;F1Boxdtl0085
TiAliquot0006172;Series-0055;M121SX2.1SF01;CRC150LMXA02001;CRC150LMXA02001SF01;CRC150LMXA02001TUMSF01;CRC0150LMXA02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M121SX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;F2;Boxdtl0085;Store001813F2;F2Boxdtl0085
TiAliquot0006173;Series-0055;M121SX2.1;CRC150LMXA02001;CRC150LMXA02001SF02;CRC150LMXA02001TUMSF02;CRC0150LMXA02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M121SX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;13;F3;Boxdtl0085;Store001813F3;F3Boxdtl0085
TiAliquot0006174;Series-0055;M121SX2.2SF01;CRC150LMXA02002;CRC150LMXA02002SF01;CRC150LMXA02002TUMSF01;CRC0150LMXA02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M121SX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;F4;Boxdtl0085;Store001813F4;F4Boxdtl0085
TiAliquot0006175;Series-0055;M121SX2.2;CRC150LMXA02002;CRC150LMXA02002SF02;CRC150LMXA02002TUMSF02;CRC0150LMXA02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M121SX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;13;F5;Boxdtl0085;Store001813F5;F5Boxdtl0085
TiAliquot0006176;Series-0055;M121SX2.3SF01;CRC150LMXA02003;CRC150LMXA02003SF01;CRC150LMXA02003TUMSF01;CRC0150LMXA02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M121SX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;F6;Boxdtl0085;Store001813F6;F6Boxdtl0085
TiAliquot0006177;Series-0055;M121SX2.3;CRC150LMXA02003;CRC150LMXA02003SF02;CRC150LMXA02003TUMSF02;CRC0150LMXA02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M121SX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;13;F7;Boxdtl0085;Store001813F7;F7Boxdtl0085
TiAliquot0006178;Series-0055;M087DX2.1SF01;CRC120LMXB02001;CRC120LMXB02001SF01;CRC120LMXB02001TUMSF01;CRC0120LMXB02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M087DX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;F8;Boxdtl0085;Store001813F8;F8Boxdtl0085
TiAliquot0006179;Series-0055;M087DX2.1;CRC120LMXB02001;CRC120LMXB02001SF02;CRC120LMXB02001TUMSF02;CRC0120LMXB02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M087DX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;13;F9;Boxdtl0085;Store001813F9;F9Boxdtl0085
TiAliquot0006180;Series-0055;M087DX2.2SF01;CRC120LMXA02002;CRC120LMXA02002SF01;CRC120LMXA02002TUMSF01;CRC0120LMXA02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M087DX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;G1;Boxdtl0085;Store001813G1;G1Boxdtl0085
TiAliquot0006181;Series-0055;M087DX2.2;CRC120LMXA02002;CRC120LMXA02002SF02;CRC120LMXA02002TUMSF02;CRC0120LMXA02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M087DX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;13;G2;Boxdtl0085;Store001813G2;G2Boxdtl0085
TiAliquot0006182;Series-0055;M087DX2.3SF01;CRC120LMXB02003;CRC120LMXB02003SF01;CRC120LMXB02003TUMSF01;CRC0120LMXB02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M087DX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;G3;Boxdtl0085;Store001813G3;G3Boxdtl0085
TiAliquot0006183;Series-0055;M087DX2.3;CRC120LMXB02003;CRC120LMXB02003SF02;CRC120LMXB02003TUMSF02;CRC0120LMXB02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M087DX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;13;G4;Boxdtl0085;Store001813G4;G4Boxdtl0085
TiAliquot0006184;Series-0055;M087SX2.0SF01;CRC120LMXA02004;CRC120LMXA02004SF01;CRC120LMXA02004TUMSF01;CRC0120LMXA02004TUMSF01;;22;0;0;0;0;0;0;0;0;0;M087SX2.0SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;G5;Boxdtl0085;Store001813G5;G5Boxdtl0085
TiAliquot0006185;Series-0055;M087SX2.0;CRC120LMXA02004;CRC120LMXA02004SF02;CRC120LMXA02004TUMSF02;CRC0120LMXA02004TUMSF02;;22;0;0;0;0;0;0;0;0;0;M087SX2.0;Tumor;SF;SF02;X;;;;y;Store001;8;13;G6;Boxdtl0085;Store001813G6;G6Boxdtl0085
TiAliquot0006186;Series-0055;M087SX2.1SF01;CRC120LMXA02001;CRC120LMXA02001SF01;CRC120LMXA02001TUMSF01;CRC0120LMXA02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M087SX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;G7;Boxdtl0085;Store001813G7;G7Boxdtl0085
TiAliquot0006187;Series-0055;M087SX2.1;CRC120LMXA02001;CRC120LMXA02001SF02;CRC120LMXA02001TUMSF02;CRC0120LMXA02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M087SX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;13;G8;Boxdtl0085;Store001813G8;G8Boxdtl0085
TiAliquot0006188;Series-0055;M087SX2.2SF01;CRC120LMXA02002;CRC120LMXA02002SF03;CRC120LMXA02002TUMSF03;CRC0120LMXA02002TUMSF03;;22;0;0;0;0;0;0;0;0;0;M087SX2.2SF01;Tumor;SF;SF03;X;;;;y;Store001;8;13;G9;Boxdtl0085;Store001813G9;G9Boxdtl0085
TiAliquot0006189;Series-0055;M087SX2.2;CRC120LMXA02002;CRC120LMXA02002SF04;CRC120LMXA02002TUMSF04;CRC0120LMXA02002TUMSF04;;22;0;0;0;0;0;0;0;0;0;M087SX2.2;Tumor;SF;SF04;X;;;;y;Store001;8;13;H1;Boxdtl0085;Store001813H1;H1Boxdtl0085
TiAliquot0006190;Series-0055;M087SX2.3SF01;CRC120LMXA02003;CRC120LMXA02003SF01;CRC120LMXA02003TUMSF01;CRC0120LMXA02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M087SX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;H2;Boxdtl0085;Store001813H2;H2Boxdtl0085
TiAliquot0006191;Series-0055;M087SX2.3;CRC120LMXA02003;CRC120LMXA02003SF02;CRC120LMXA02003TUMSF02;CRC0120LMXA02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M087SX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;13;H3;Boxdtl0085;Store001813H3;H3Boxdtl0085
TiAliquot0006192;Series-0055;M124SX2.1SF01;CRC153LMXA02001;CRC153LMXA02001SF01;CRC153LMXA02001TUMSF01;CRC0153LMXA02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M124SX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;H4;Boxdtl0085;Store001813H4;H4Boxdtl0085
TiAliquot0006193;Series-0055;M124SX2.1;CRC153LMXA02001;CRC153LMXA02001SF02;CRC153LMXA02001TUMSF02;CRC0153LMXA02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M124SX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;13;H5;Boxdtl0085;Store001813H5;H5Boxdtl0085
TiAliquot0006194;Series-0055;M124SX2.2SF01;CRC153LMXA02002;CRC153LMXA02002SF01;CRC153LMXA02002TUMSF01;CRC0153LMXA02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M124SX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;H6;Boxdtl0085;Store001813H6;H6Boxdtl0085
TiAliquot0006195;Series-0055;M124SX2.2;CRC153LMXA02002;CRC153LMXA02002SF02;CRC153LMXA02002TUMSF02;CRC0153LMXA02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M124SX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;13;H7;Boxdtl0085;Store001813H7;H7Boxdtl0085
TiAliquot0006196;Series-0055;M124SX2.3SF01;CRC153LMXA02003;CRC153LMXA02003SF01;CRC153LMXA02003TUMSF01;CRC0153LMXA02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M124SX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;H8;Boxdtl0085;Store001813H8;H8Boxdtl0085
TiAliquot0006197;Series-0055;M124SX2.3;CRC153LMXA02003;CRC153LMXA02003SF02;CRC153LMXA02003TUMSF02;CRC0153LMXA02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M124SX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;13;H9;Boxdtl0085;Store001813H9;H9Boxdtl0085
TiAliquot0006198;Series-0055;M078DX2.1SF01;CRC113LMXB02001;CRC113LMXB02001SF01;CRC113LMXB02001TUMSF01;CRC0113LMXB02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M078DX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;I1;Boxdtl0085;Store001813I1;I1Boxdtl0085
TiAliquot0006199;Series-0055;M078DX2.1;CRC113LMXB02001;CRC113LMXB02001SF02;CRC113LMXB02001TUMSF02;CRC0113LMXB02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M078DX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;13;I2;Boxdtl0085;Store001813I2;I2Boxdtl0085
TiAliquot0006200;Series-0055;M078DX2.2SF01;CRC113LMXB02002;CRC113LMXB02002SF01;CRC113LMXB02002TUMSF01;CRC0113LMXB02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M078DX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;I3;Boxdtl0085;Store001813I3;I3Boxdtl0085
TiAliquot0006201;Series-0055;M078DX2.2;CRC113LMXB02002;CRC113LMXB02002SF02;CRC113LMXB02002TUMSF02;CRC0113LMXB02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M078DX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;13;I4;Boxdtl0085;Store001813I4;I4Boxdtl0085
TiAliquot0006202;Series-0055;M078DX2.3SF01;CRC113LMXB02003;CRC113LMXB02003SF01;CRC113LMXB02003TUMSF01;CRC0113LMXB02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M078DX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;I5;Boxdtl0085;Store001813I5;I5Boxdtl0085
TiAliquot0006203;Series-0055;M078DX2.3;CRC113LMXB02003;CRC113LMXB02003SF02;CRC113LMXB02003TUMSF02;CRC0113LMXB02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M078DX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;13;I6;Boxdtl0085;Store001813I6;I6Boxdtl0085
TiAliquot0006204;Series-0055;M122DX2.0SF01;CRC151LMXB02004;CRC151LMXB02004SF01;CRC151LMXB02004TUMSF01;CRC0151LMXB02004TUMSF01;;22;0;0;0;0;0;0;0;0;0;M122DX2.0SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;I7;Boxdtl0085;Store001813I7;I7Boxdtl0085
TiAliquot0006205;Series-0055;M122DX2.0;CRC151LMXB02004;CRC151LMXB02004SF02;CRC151LMXB02004TUMSF02;CRC0151LMXB02004TUMSF02;;22;0;0;0;0;0;0;0;0;0;M122DX2.0;Tumor;SF;SF02;X;;;;y;Store001;8;13;I8;Boxdtl0085;Store001813I8;I8Boxdtl0085
TiAliquot0006206;Series-0055;M122DX2.1SF01;CRC151LMXB02001;CRC151LMXB02001SF01;CRC151LMXB02001TUMSF01;CRC0151LMXB02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M122DX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;13;I9;Boxdtl0085;Store001813I9;I9Boxdtl0085
TiAliquot0006207;Series-0055;M122DX2.1;CRC151LMXB02001;CRC151LMXB02001SF02;CRC151LMXB02001TUMSF02;CRC0151LMXB02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M122DX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;14;A1;Boxdtl0086;Store001814A1;A1Boxdtl0086
TiAliquot0006208;Series-0055;M122DX2.2SF01;CRC151LMXB02002;CRC151LMXB02002SF01;CRC151LMXB02002TUMSF01;CRC0151LMXB02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M122DX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;A2;Boxdtl0086;Store001814A2;A2Boxdtl0086
TiAliquot0006209;Series-0055;M122DX2.2;CRC151LMXB02002;CRC151LMXB02002SF02;CRC151LMXB02002TUMSF02;CRC0151LMXB02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M122DX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;14;A3;Boxdtl0086;Store001814A3;A3Boxdtl0086
TiAliquot0006210;Series-0055;M122DX2.3SF01;CRC151LMXB02003;CRC151LMXB02003SF01;CRC151LMXB02003TUMSF01;CRC0151LMXB02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M122DX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;A4;Boxdtl0086;Store001814A4;A4Boxdtl0086
TiAliquot0006211;Series-0055;M122DX2.3;CRC151LMXB02003;CRC151LMXB02003SF02;CRC151LMXB02003TUMSF02;CRC0151LMXB02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M122DX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;14;A5;Boxdtl0086;Store001814A5;A5Boxdtl0086
TiAliquot0006212;Series-0055;M127SX2.0SF01;CRC156LMXA02004;CRC156LMXA02004SF01;CRC156LMXA02004TUMSF01;CRC0156LMXA02004TUMSF01;;22;0;0;0;0;0;0;0;0;0;M127SX2.0SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;A6;Boxdtl0086;Store001814A6;A6Boxdtl0086
TiAliquot0006213;Series-0055;M127SX2.0;CRC156LMXA02004;CRC156LMXA02004SF02;CRC156LMXA02004TUMSF02;CRC0156LMXA02004TUMSF02;;22;0;0;0;0;0;0;0;0;0;M127SX2.0;Tumor;SF;SF02;X;;;;y;Store001;8;14;A7;Boxdtl0086;Store001814A7;A7Boxdtl0086
TiAliquot0006214;Series-0055;M127SX2.1;CRC156LMXA02001;CRC156LMXA02001SF01;CRC156LMXA02001TUMSF01;CRC0156LMXA02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M127SX2.1;Tumor;SF;SF01;X;;;;y;Store001;8;14;A8;Boxdtl0086;Store001814A8;A8Boxdtl0086
TiAliquot0006215;Series-0055;M127SX2.3SF01;CRC156LMXA02003;CRC156LMXA02003SF01;CRC156LMXA02003TUMSF01;CRC0156LMXA02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M127SX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;A9;Boxdtl0086;Store001814A9;A9Boxdtl0086
TiAliquot0006216;Series-0055;M127SX2.3;CRC156LMXA02003;CRC156LMXA02003SF02;CRC156LMXA02003TUMSF02;CRC0156LMXA02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M127SX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;14;B1;Boxdtl0086;Store001814B1;B1Boxdtl0086
TiAliquot0006217;Series-0055;M096DX2.1SF01;CRC136LMXB02001;CRC136LMXB02001SF01;CRC136LMXB02001TUMSF01;CRC0136LMXB02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M096DX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;B2;Boxdtl0086;Store001814B2;B2Boxdtl0086
TiAliquot0006218;Series-0055;M096DX2.1;CRC136LMXB02001;CRC136LMXB02001SF02;CRC136LMXB02001TUMSF02;CRC0136LMXB02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M096DX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;14;B3;Boxdtl0086;Store001814B3;B3Boxdtl0086
TiAliquot0006219;Series-0055;M096DX2.2SF01;CRC136LMXB02002;CRC136LMXB02002SF01;CRC136LMXB02002TUMSF01;CRC0136LMXB02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M096DX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;B4;Boxdtl0086;Store001814B4;B4Boxdtl0086
TiAliquot0006220;Series-0055;M096DX2.2;CRC136LMXB02002;CRC136LMXB02002SF02;CRC136LMXB02002TUMSF02;CRC0136LMXB02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M096DX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;14;B5;Boxdtl0086;Store001814B5;B5Boxdtl0086
TiAliquot0006221;Series-0055;M096DX2.3SF01;CRC136LMXB02003;CRC136LMXB02003SF01;CRC136LMXB02003TUMSF01;CRC0136LMXB02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M096DX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;B6;Boxdtl0086;Store001814B6;B6Boxdtl0086
TiAliquot0006222;Series-0055;M096DX2.3;CRC136LMXB02003;CRC136LMXB02003SF02;CRC136LMXB02003TUMSF02;CRC0136LMXB02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M096DX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;14;B7;Boxdtl0086;Store001814B7;B7Boxdtl0086
TiAliquot0006223;Series-0055;M116SX2.0SF01;CRC145LMXA02004;CRC145LMXA02004SF01;CRC145LMXA02004TUMSF01;CRC0145LMXA02004TUMSF01;;22;0;0;0;0;0;0;0;0;0;M116SX2.0SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;B8;Boxdtl0086;Store001814B8;B8Boxdtl0086
TiAliquot0006224;Series-0055;M116SX2.0;CRC145LMXA02004;CRC145LMXA02004SF02;CRC145LMXA02004TUMSF02;CRC0145LMXA02004TUMSF02;;22;0;0;0;0;0;0;0;0;0;M116SX2.0;Tumor;SF;SF02;X;;;;y;Store001;8;14;B9;Boxdtl0086;Store001814B9;B9Boxdtl0086
TiAliquot0006225;Series-0055;M116SX2.1SF01;CRC145LMXA02001;CRC145LMXA02001SF01;CRC145LMXA02001TUMSF01;CRC0145LMXA02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M116SX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;C1;Boxdtl0086;Store001814C1;C1Boxdtl0086
TiAliquot0006226;Series-0055;M116SX2.1;CRC145LMXA02001;CRC145LMXA02001SF02;CRC145LMXA02001TUMSF02;CRC0145LMXA02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M116SX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;14;C2;Boxdtl0086;Store001814C2;C2Boxdtl0086
TiAliquot0006227;Series-0055;M116SX2.2SF01;CRC145LMXA02002;CRC145LMXA02002SF01;CRC145LMXA02002TUMSF01;CRC0145LMXA02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M116SX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;C3;Boxdtl0086;Store001814C3;C3Boxdtl0086
TiAliquot0006228;Series-0055;M116SX2.2;CRC145LMXA02002;CRC145LMXA02002SF02;CRC145LMXA02002TUMSF02;CRC0145LMXA02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M116SX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;14;C4;Boxdtl0086;Store001814C4;C4Boxdtl0086
TiAliquot0006229;Series-0055;M116SX2.3SF01;CRC145LMXA02003;CRC145LMXA02003SF01;CRC145LMXA02003TUMSF01;CRC0145LMXA02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M116SX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;C5;Boxdtl0086;Store001814C5;C5Boxdtl0086
TiAliquot0006230;Series-0055;M116SX2.3;CRC145LMXA02003;CRC145LMXA02003SF02;CRC145LMXA02003TUMSF02;CRC0145LMXA02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M116SX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;14;C6;Boxdtl0086;Store001814C6;C6Boxdtl0086
TiAliquot0006231;Series-0055;M116DX2.2SF01;CRC145LMXB02002;CRC145LMXB02002SF01;CRC145LMXB02002TUMSF01;CRC0145LMXB02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M116DX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;C7;Boxdtl0086;Store001814C7;C7Boxdtl0086
TiAliquot0006232;Series-0055;M116DX2.2;CRC145LMXB02002;CRC145LMXB02002SF02;CRC145LMXB02002TUMSF02;CRC0145LMXB02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M116DX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;14;C8;Boxdtl0086;Store001814C8;C8Boxdtl0086
TiAliquot0006233;Series-0055;M116DX2.3SF01;CRC145LMXB02003;CRC145LMXB02003SF01;CRC145LMXB02003TUMSF01;CRC0145LMXB02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M116DX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;C9;Boxdtl0086;Store001814C9;C9Boxdtl0086
TiAliquot0006234;Series-0055;M116DX2.3;CRC145LMXB02003;CRC145LMXB02003SF02;CRC145LMXB02003TUMSF02;CRC0145LMXB02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M116DX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;14;D1;Boxdtl0086;Store001814D1;D1Boxdtl0086
TiAliquot0006235;Series-0055;M102SX2.0SF01;CRC126LMXA02004;CRC126LMXA02004SF01;CRC126LMXA02004TUMSF01;CRC0126LMXA02004TUMSF01;;22;0;0;0;0;0;0;0;0;0;M102SX2.0SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;D2;Boxdtl0086;Store001814D2;D2Boxdtl0086
TiAliquot0006236;Series-0055;M102SX2.0;CRC126LMXA02004;CRC126LMXA02004SF02;CRC126LMXA02004TUMSF02;CRC0126LMXA02004TUMSF02;;22;0;0;0;0;0;0;0;0;0;M102SX2.0;Tumor;SF;SF02;X;;;;y;Store001;8;14;D3;Boxdtl0086;Store001814D3;D3Boxdtl0086
TiAliquot0006237;Series-0055;M102SX2.1SF01;CRC126LMXA02001;CRC126LMXA02001SF01;CRC126LMXA02001TUMSF01;CRC0126LMXA02001TUMSF01;;22;0;0;0;0;0;0;0;0;0;M102SX2.1SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;D4;Boxdtl0086;Store001814D4;D4Boxdtl0086
TiAliquot0006238;Series-0055;M102SX2.1;CRC126LMXA02001;CRC126LMXA02001SF02;CRC126LMXA02001TUMSF02;CRC0126LMXA02001TUMSF02;;22;0;0;0;0;0;0;0;0;0;M102SX2.1;Tumor;SF;SF02;X;;;;y;Store001;8;14;D5;Boxdtl0086;Store001814D5;D5Boxdtl0086
TiAliquot0006239;Series-0055;M102SX2.2SF01;CRC126LMXA02002;CRC126LMXA02002SF01;CRC126LMXA02002TUMSF01;CRC0126LMXA02002TUMSF01;;22;0;0;0;0;0;0;0;0;0;M102SX2.2SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;D6;Boxdtl0086;Store001814D6;D6Boxdtl0086
TiAliquot0006240;Series-0055;M102SX2.2;CRC126LMXA02002;CRC126LMXA02002SF02;CRC126LMXA02002TUMSF02;CRC0126LMXA02002TUMSF02;;22;0;0;0;0;0;0;0;0;0;M102SX2.2;Tumor;SF;SF02;X;;;;y;Store001;8;14;D7;Boxdtl0086;Store001814D7;D7Boxdtl0086
TiAliquot0006241;Series-0055;M102SX2.3SF01;CRC126LMXA02003;CRC126LMXA02003SF01;CRC126LMXA02003TUMSF01;CRC0126LMXA02003TUMSF01;;22;0;0;0;0;0;0;0;0;0;M102SX2.3SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;D8;Boxdtl0086;Store001814D8;D8Boxdtl0086
TiAliquot0006242;Series-0055;M102SX2.3;CRC126LMXA02003;CRC126LMXA02003SF02;CRC126LMXA02003TUMSF02;CRC0126LMXA02003TUMSF02;;22;0;0;0;0;0;0;0;0;0;M102SX2.3;Tumor;SF;SF02;X;;;;y;Store001;8;14;D9;Boxdtl0086;Store001814D9;D9Boxdtl0086
TiAliquot0006243;Series-0055;M117SX2.0SF01;CRC146LMXA02004;CRC146LMXA02004SF01;CRC146LMXA02004TUMSF01;CRC0146LMXA02004TUMSF01;;22;0;0;0;0;0;0;0;0;0;M117SX2.0SF01;Tumor;SF;SF01;X;;;;y;Store001;8;14;E1;Boxdtl0086;Store001814E1;E1Boxdtl0086
